bin_timestamp,num_tr,target_ix,target_no_ix,no_target_ix,no_target_no_ix,target_ix_rtt_count,target_ix_rtt_avg,target_no_ix_rtt_count,target_no_ix_rtt_avg
1616554500,8052,6710,1227,3,112,6706,111.84481424594944,1227,91.50364832925831
1616554800,8991,7689,1292,2,8,7667,134.75118273118565,1291,88.01263852310862
1616555100,8060,6927,1116,3,14,6917,126.49724813261997,1115,101.77462361733924
1616555400,6574,5239,1223,3,109,5239,120.3674274034481,1223,90.40399482147735
1616555700,9088,7733,1344,2,9,7731,131.0058346483853,1344,88.3149086061508
1616556000,7127,6009,1101,5,12,6005,122.82514979184043,1101,83.97100105964286
1616556300,8056,6769,1175,2,110,6765,112.35351845282082,1175,88.72919560283691
1616556600,9019,7647,1361,3,8,7645,132.25052517985628,1361,90.53483676218478
1616556900,8057,6933,1105,2,17,6932,124.91303411713774,1105,79.26884856711914
1616557200,6532,5260,1162,3,107,5260,120.70404901774428,1162,85.6871722604705
1616557500,9201,7818,1373,2,8,7816,130.53448753625048,1373,84.04137229910171
1616557800,7133,6004,1116,1,12,6000,123.15975897222219,1116,82.45923192951038
1616558100,8195,6811,1271,4,109,6807,111.5773567406097,1271,85.92050773669033
1616558400,8997,7684,1301,4,8,7682,132.08101336457491,1301,88.9348936715347
1616558700,8068,6928,1123,1,16,6927,124.84483496944348,1123,82.27623983377855
1616559000,6542,5263,1166,3,110,5263,120.57162822218027,1166,86.33557875929087
1616559300,9099,7757,1333,1,8,7755,131.4653991403396,1333,90.62615666416609
1616559600,7135,6034,1086,2,13,6031,124.28170869949736,1086,80.17053330263968
1616559900,8081,6784,1185,2,110,6780,112.22061516715812,1185,88.77369620253157
1616560200,8999,7636,1354,0,9,7634,131.77336385468533,1354,92.31626895617923
1616560500,8058,6930,1112,2,14,6929,124.67671559147533,1112,81.04774205635492
1616560800,6542,5272,1159,3,108,5272,119.96538255563974,1159,86.58309677883234
1616561100,9085,7750,1327,0,8,7748,136.39617393735986,1327,87.88900854056772
1616561400,7138,5987,1141,1,9,5984,128.6355490196076,1141,91.7149562956471
1616561700,8065,6779,1176,2,108,6775,112.51645146371438,1176,88.16192672902488
1616562000,9002,7704,1291,1,6,7702,131.742570306414,1291,88.12273689646283
1616562300,8053,6933,1104,2,14,6932,124.4994845402962,1104,82.26947493961362
1616562600,6549,5236,1202,3,108,5236,120.47236226763438,1202,89.31830837493067
1616562900,9081,7767,1309,0,5,7765,130.92649534234866,1309,88.56679513623618
1616563200,7152,6055,1088,1,8,6052,123.08563361973974,1088,81.40344975490201
1616563500,8048,6790,1146,3,109,6786,112.2907139699378,1146,87.04504988365314
1616563800,8999,7724,1268,0,7,7718,131.84951363695245,1268,88.18380717665602
1616564100,8092,6942,1133,2,15,6941,124.49950148873822,1133,82.69287231538685
1616564400,6522,5310,1103,3,106,5310,120.59585141242917,1103,84.5474168933211
1616564700,9192,7821,1363,2,6,7819,129.939545935115,1363,86.55311897774517
1616565000,7132,6071,1058,1,2,6068,122.78346393649754,1058,82.78170809703838
1616565300,8183,6874,1202,3,104,6870,111.18546008733608,1202,85.58602107598438
1616565600,9010,7769,1238,2,1,7755,134.5415736514075,1235,87.8496836707153
1616565900,8075,7010,1058,1,6,6997,126.84000071459178,1056,93.25164772727291
1616566200,6550,5308,1137,3,102,5308,124.92964936573763,1137,90.02771635883916
1616566500,9076,7784,1290,0,2,7782,130.65935500728153,1290,89.35596124031005
1616566800,7156,6125,1026,2,3,6122,123.12103852226936,1026,81.43566211825856
