bin_timestamp,num_tr,target_ix,target_no_ix,no_target_ix,no_target_no_ix,target_ix_rtt_count,target_ix_rtt_avg,target_no_ix_rtt_count,target_no_ix_rtt_avg
1616475600,8969,8829,132,4,4,8827,125.84469226992977,132,119.10468560606061
1616475900,8084,7984,98,1,1,7983,118.35125209820876,98,143.37836054421766
1616476200,6530,6441,88,1,0,6441,114.54370325518815,88,152.36354166666672
1616476500,9074,8932,141,0,1,8931,124.78628380547131,141,118.1705520094563
1616476800,7127,7033,92,1,1,7030,116.20874694167846,92,112.19375724637682
1616477100,8058,7960,94,2,2,7955,109.25814636497,94,153.47600709219856
1616477400,9005,8858,140,5,2,8856,126.0057840635352,139,122.99054916067148
1616477700,8054,7950,100,1,3,7949,118.5498943682642,100,107.55074000000005
1616478000,6493,6435,57,1,0,6435,114.46548199948128,57,202.29308771929826
1616478300,9177,9050,125,0,2,9049,122.7891053155041,125,168.98616400000014
1616478600,7150,7070,77,2,1,7066,115.00845749599003,77,219.75971428571424
1616478900,8184,8125,53,1,5,8121,107.70142377785987,53,183.1032924528302
1616479200,8981,8927,48,0,6,8925,125.5244081605974,48,126.34127083333334
1616479500,8085,8039,36,3,7,8038,118.58012156838345,36,143.26653703703704
1616479800,6518,6462,48,5,3,6462,114.65630893428268,48,191.09692361111115
1616480100,9089,9034,43,7,5,9033,124.28360714417514,43,141.68761627906977
1616480400,7105,7049,44,2,10,7045,116.24791466761316,44,134.5409393939394
1616480700,8060,8002,49,3,6,7998,109.02907120530159,49,197.8363197278912
1616481000,9005,8964,36,0,5,8962,125.7784665439258,36,141.6791157407407
1616481300,8055,8015,33,1,6,8014,118.71391489892733,33,146.08124242424242
1616481600,6495,6439,54,1,1,6439,114.5748856965363,54,180.87373148148149
1616481900,9057,9013,38,1,5,9012,124.74201956650414,38,139.978798245614
1616482200,7124,7090,29,1,4,7087,116.07151375758478,29,153.8658965517241
1616482500,8065,8014,49,0,2,8010,109.39160553474835,49,198.11334693877558
1616482800,9019,8936,79,0,4,8934,125.4170377956864,79,159.3281497890295
1616483100,8044,8009,32,1,2,8008,118.51192016316986,32,149.55464583333335
1616483400,6521,6473,46,2,0,6473,114.49579154436391,46,191.18993840579708
1616483700,9068,9025,39,0,4,9024,124.60194158170755,39,159.75515384615386
1616484000,7149,7105,29,11,4,7102,116.75602492255716,29,147.57124137931035
1616484300,8055,8003,50,1,1,7999,108.8919904988127,50,195.11188999999996
1616484600,8991,8949,36,0,6,8947,125.75155359338338,36,149.88125000000002
1616484900,8068,8030,30,2,6,8029,118.36528276663789,30,141.77805555555554
1616485200,6480,6432,47,1,0,6432,114.5033232017,47,191.67975177304962
1616485500,9178,9125,45,5,3,9116,128.36370789454432,45,121.8544074074074
1616485800,7138,7098,32,6,2,7093,120.72393618121178,32,411.73474999999996
1616486100,8178,8116,55,3,4,8112,107.5837762573966,55,183.06497272727265
1616486400,9008,8968,35,0,5,8966,125.76227461149536,35,138.3545714285714
1616486700,8055,8006,43,1,5,8005,119.24029337913856,43,160.41698449612403
1616487000,6535,6479,49,2,5,6479,114.74595619179887,49,191.5884149659864
1616487300,9062,9023,37,0,2,9022,124.82852131825898,37,137.69289639639638
1616487600,7141,7101,30,2,8,7098,116.04099323753208,30,155.6745722222222
1616487900,8063,8001,52,0,10,7997,109.09959199283072,52,197.70559935897433
1616488200,8983,8935,42,2,4,8933,125.48799074592307,42,136.981003968254
1616488500,8080,8040,33,1,6,8039,118.83805454658555,33,150.51894949494954
1616488800,6501,6451,48,0,2,6451,114.58169580943519,48,187.4508194444444
1616489100,9076,9034,40,0,2,9033,125.25880347983352,40,136.99510833333335
1616489400,7110,7077,29,1,3,7074,118.12089367166163,29,141.4263448275862
1616489700,8062,8013,46,0,3,8009,110.01181271070045,46,193.91093115942033
1616490000,8990,8945,38,4,3,8943,125.79715876476985,38,146.3316228070175
1616490300,8076,8037,34,1,4,8036,118.75989184088287,34,144.4986470588235
1616490600,6533,6483,47,0,3,6483,114.8920712890122,47,193.11090780141842
1616490900,9063,9004,58,0,1,9003,124.75291499129914,58,134.49787068965514
1616491200,7116,7030,80,2,4,7026,116.40561322231716,80,114.94146666666666
1616491500,8055,7960,91,1,3,7956,109.24838987347137,91,143.79597985347985
1616491800,8982,8900,72,4,6,8898,129.54344864014425,72,112.63285185185185
1616492100,8091,7991,83,11,6,7990,122.66514221944051,83,112.76065863453816
1616492400,6503,6415,84,2,2,6415,115.16718794492053,84,136.4395376984127
1616492700,9187,9102,76,4,5,9101,123.48970490422232,76,109.0396359649123
1616493000,7121,7023,82,4,12,7020,116.39775178062634,82,112.49075609756093
1616493300,8183,8094,82,1,6,8090,107.82452880098901,82,138.0391341463415
1616493600,8985,8906,75,2,2,8904,125.5358749812817,75,114.71148222222226
1616493900,8083,7987,86,5,5,7986,118.49546804825107,86,114.68818798449611
1616494200,6515,6425,87,0,3,6425,115.7195889234759,87,135.3616091954023
1616494500,9084,9006,75,0,3,9005,125.02064156949899,75,111.17504666666667
1616494800,7110,7013,86,4,7,7010,116.2456726818837,86,119.63425581395347
1616495100,8063,7963,89,2,9,7959,109.22689330736705,89,152.66002808988767
1616495400,9016,8930,82,2,2,8927,126.8112701168735,82,121.88067886178868
1616495700,8056,7953,96,1,6,7952,118.49364486921507,96,147.5594340277777
1616496000,6504,6412,88,1,3,6412,114.88440681534615,88,146.85470265151523
1616496300,9062,8973,87,1,1,8952,128.99016413464406,86,123.03875581395347
1616496600,7125,7028,94,1,2,7013,117.67486308759906,90,145.27152962962964
1616496900,8058,7960,93,1,4,7955,109.12786048606748,93,160.94292293906807
1616497200,8979,8863,108,2,6,8861,126.17785614866645,108,122.68408796296299
1616497500,8074,7963,107,2,2,7962,118.45090940299772,107,125.22559345794387
1616497800,6512,6367,136,2,7,6366,115.67655741438875,136,129.8839240196079
1616498100,9076,8703,320,10,43,8701,126.43922048040422,320,98.25670791666664
1616498400,7119,6783,316,4,16,6779,117.57512174853724,315,95.26071957671972
1616498700,8057,7805,241,2,9,7801,110.20878678801844,240,100.32267708333328
1616499000,8975,8817,149,1,8,8815,125.9556306674226,149,98.11753803131994
1616499300,8080,7670,346,10,54,7668,117.78511699803192,346,139.87689812138737
1616499600,6495,6092,361,8,34,6092,113.41356741901923,361,140.99209515235447
1616499900,9189,8600,505,17,67,8598,122.09037111039096,504,145.2615449499244
1616500200,7131,6709,389,7,26,6706,114.85918960809775,389,143.99372669237354
1616500500,8168,7876,282,1,9,7872,107.3083228471011,282,150.53813061465715
1616500800,8980,8815,161,0,4,8813,125.56553226294437,161,132.9656304347826
1616501100,8086,7901,180,2,3,7900,119.58779810126528,180,118.09328518518511
1616501400,6524,6279,238,2,5,6279,115.22193733078493,238,137.45956022408973
1616501700,9069,8522,542,0,5,8521,125.63863419786419,542,118.84223062730626
1616502000,7130,6704,425,0,1,6701,117.35840280057646,425,122.74738196078437
1616502300,8061,7854,199,3,5,7850,110.19938605095538,199,115.52909798994978
1616502600,9005,8467,531,2,5,8465,128.77550794447663,531,108.41170433145005
1616502900,8054,7680,371,1,2,7679,121.82779237747997,371,128.20309568733148
1616503200,6501,6230,270,1,0,6230,115.09300577849119,270,124.64268271604946
1616503500,9080,8668,409,0,3,8667,127.5330726125924,409,93.57505175224122
1616503800,7134,6734,367,11,22,6732,118.90442302931231,366,117.3882941712204
1616504100,8030,7753,269,1,7,7749,109.17802286316517,269,132.28355080545236
1616504400,9007,8552,450,0,5,8550,127.60993608187138,450,101.73844740740742
1616504700,8059,7774,281,2,2,7773,120.52433603499306,281,108.60779478054566
1616505000,6529,6311,216,0,2,6311,115.58064625257488,216,131.82606018518527
1616505300,9069,8616,449,0,4,8615,126.66076006964579,449,112.20803600593918
1616505600,7129,6792,333,1,3,6789,118.19598848627727,333,119.86656806806803
1616505900,8053,7847,197,0,9,7843,109.81322438267645,197,131.43746192893403
1616506200,9011,8554,446,3,8,8550,128.13155427875174,446,102.0306487294469
1616506500,8042,7735,300,3,4,7734,120.74678467373539,300,113.85654777777769
1616506800,6500,6224,270,5,1,6224,116.1109648404029,270,148.94909691358018
1616507100,9188,8630,537,3,18,8613,127.96106440458226,535,108.98039595015571
1616507400,7132,6785,342,4,1,6774,121.43891300068942,338,124.87668836291908
1616507700,8188,7906,274,1,7,7903,107.55581509131538,273,135.1484816849816
1616508000,8984,8556,422,2,4,8554,127.72899902579725,422,106.2401461295418
1616508300,8049,7799,244,2,4,7798,121.69008951013078,244,109.11117144808745
1616508600,6538,6277,259,0,2,6277,118.01990932504899,259,132.67848326898326
1616508900,9055,8551,499,0,5,8550,129.0940727095516,499,115.57702371409499
1616509200,7123,6868,253,1,1,6865,118.9622188395243,253,107.80810144927538
1616509500,8070,7888,180,0,2,7884,110.67252879249128,180,125.97210462962964
1616509800,8970,8512,453,0,5,8510,127.33368493928705,453,110.70635430463562
1616510100,8059,7702,352,2,3,7701,120.07997292559371,352,126.80727604166668
1616510400,6498,6257,240,0,1,6257,115.3640350540725,240,137.0031694444445
1616510700,9063,8585,475,0,3,8584,127.6952161094284,475,106.23872491228062
1616511000,7135,6817,316,1,1,6814,117.61263178749591,316,131.33269725738384
1616511300,8028,7776,249,0,3,7772,109.28650105078039,249,140.57670883534132
1616511600,9019,8481,535,0,3,8479,127.95197529189758,535,118.04242710280381
1616511900,8069,7817,247,1,4,7816,121.21696368560194,247,108.63867678812412
1616512200,6532,6196,336,0,0,6196,115.14474747148688,336,136.26521577380942
1616512500,9069,8580,486,0,3,8579,127.41819771146632,486,108.59387311385449
1616512800,7130,6835,292,1,2,6832,117.75025253708074,292,122.19704452054793
1616513100,8044,7853,179,7,5,7849,110.10174854546217,179,127.0861238361266
1616513400,8986,3200,2486,282,3018,3199,126.3836276440551,2485,168.86057813547933
1616513700,8014,1133,5611,31,1239,1133,146.6838181818186,5610,125.98359921271548
1616514000,6462,580,5353,4,525,580,117.2060502873563,5352,117.27972732934683
1616514300,9159,1170,7720,11,258,1170,119.72409145299139,7719,128.70359952714045
1616514600,7103,3396,3672,4,31,3393,101.81577962331401,3672,135.32834658678289
1616514900,8194,4935,3237,2,20,4932,102.11838517166807,3236,125.41673887515418
1616515200,8972,6207,2743,6,16,6206,124.38083580406047,2742,138.01179978118157
1616515500,8050,5805,2243,1,1,5804,119.72372274867878,2243,127.69904027344353
1616515800,6529,4692,1832,2,3,4692,114.21609299516881,1832,122.71762654657928
1616516100,9061,7033,2017,5,6,7032,127.19459371444805,2017,124.18057858205232
1616516400,7122,5564,1556,2,0,5561,121.09746664268972,1556,108.96179145244201
1616516700,8049,6677,1369,0,3,6674,111.60815318150048,1368,105.57323343079923
1616517000,9003,7614,1386,1,2,7612,131.71075179541046,1386,103.77492352092337
1616517300,8056,6990,1062,2,2,6989,123.13898676491604,1062,101.75659526051473
1616517600,6525,5390,1133,0,2,5389,123.16565145048533,1133,107.63263651073841
1616517900,9046,7852,1189,2,3,7833,132.92712870760457,1187,96.61932743611335
1616518200,7130,6171,954,2,3,6154,126.00923710865555,953,95.56016386848552
1616518500,8035,6898,1132,1,4,6894,111.25523433420352,1132,104.46124293286225
1616518800,9010,7763,1227,11,9,7761,131.5482235751411,1227,100.9482473512631
1616519100,8059,7104,952,1,2,7103,124.34074057909808,952,91.62733070728292
1616519400,6541,5361,1179,0,1,5361,120.14036911645826,1179,101.5288228724907
1616519700,9052,7650,1399,1,2,7649,131.16851771473392,1399,101.40434905885151
1616520000,7136,6019,1115,1,1,6016,123.55706291555836,1115,95.96394289985062
1616520300,8052,6763,1286,0,3,6759,113.18700426591717,1286,96.54699222395028
1616520600,8989,7643,1343,1,2,7641,133.0881590760375,1343,93.90760188632427
1616520900,8064,6964,1098,2,0,6963,125.82014545933245,1098,86.37097874924109
1616521200,6511,5231,1279,0,1,5231,121.10097881220946,1279,99.50124172530614
1616521500,9177,7761,1411,0,5,7760,131.8807836125425,1411,90.46819879518088
1616521800,7120,6004,1114,1,1,5999,123.91534819692173,1114,89.47565544584074
1616522100,8157,6834,1320,0,3,6830,112.83235114690133,1320,98.07947525252537
1616522400,8979,7620,1353,0,6,7618,132.22177570665954,1353,96.93490305493972
1616522700,8101,6918,1179,2,2,6917,124.21413059611588,1179,92.95659004806326
1616523000,6526,5254,1271,0,1,5254,122.05283117624685,1271,99.84184434828218
1616523300,9073,7675,1396,0,2,7674,131.63702556250564,1396,93.98793266475643
1616523600,7122,6013,1108,1,0,6010,123.2507221020525,1108,85.86890478339346
1616523900,8053,6836,1212,1,4,6832,114.23203498243507,1212,97.51528492849292
1616524200,8990,7253,1737,0,0,7251,135.3275711855836,1737,116.44264555747482
1616524500,8055,6726,1326,1,2,6720,136.72021793154747,1325,114.60641484276734
1616524800,6507,5276,1224,1,6,5276,120.5001109426334,1224,99.12716094771237
1616525100,9061,7630,1430,1,0,7629,130.45755865775345,1430,98.25025979020992
1616525400,7115,5882,1229,3,1,5879,122.35966731870512,1229,94.68530566856514
1616525700,8054,6772,1273,5,4,6768,113.29417745271859,1273,96.46643663262634
1616526000,8990,7583,1405,1,1,7581,131.96233256386634,1405,98.01299739027291
1616526300,8071,6925,1140,3,3,6924,125.01279265357222,1140,86.06265833333327
1616526600,6518,5123,1286,89,20,5123,120.79915680916115,1286,98.57812765681705
1616526900,9090,7649,1437,0,4,7648,131.104995968445,1437,95.24676316399905
1616527200,7114,5952,1156,2,4,5949,123.22355104499357,1156,87.56057021337934
1616527500,8029,6727,1196,2,104,6723,112.63327671178561,1196,91.09282845596447
1616527800,8978,7595,1380,1,2,7593,132.50487108740498,1380,94.17481654589373
1616528100,8077,6913,1156,1,7,6912,124.62191994598746,1156,87.18793757208768
1616528400,6498,5195,1198,1,104,5195,120.73021373115117,1198,91.93138049526993
1616528700,9155,7690,1462,2,1,7674,134.89754495699776,1459,89.64787879826355
1616529000,7160,5998,1158,1,3,5984,126.85677437054312,1153,91.35487901127512
1616529300,8180,6695,1382,1,102,6691,111.48591807402978,1382,92.61532983598647
1616529600,8977,7559,1413,1,4,7557,132.06707284636784,1413,96.17218152866236
1616529900,8063,6867,1191,1,4,6866,124.93696021458382,1191,85.93327469913244
1616530200,6502,5112,1284,2,104,5112,121.04525231481489,1284,92.96491471962624
1616530500,9080,7595,1473,1,11,7594,131.50945729084413,1473,93.20330527268622
1616530800,7132,5862,1261,1,8,5859,123.92397377254386,1261,89.79912899814946
1616531100,8044,6652,1285,2,105,6648,113.46247390192542,1285,91.95923281452663
1616531400,8990,7516,1467,0,7,7514,132.64990806050898,1467,96.41953669620544
1616531700,8066,6836,1218,2,10,6834,125.35799868305544,1218,87.76473180076634
1616532000,6487,5104,1277,1,105,5104,120.80039152298805,1277,92.73830801357342
1616532300,9067,7647,1410,4,6,7646,131.4696179919784,1410,92.35163794326238
1616532600,7137,5881,1246,2,8,5878,123.26614154474314,1246,89.2239353932585
1616532900,8049,6635,1306,2,106,6631,113.74788325038955,1306,92.35062901990813
1616533200,8999,7610,1380,1,8,7608,133.67076143533194,1380,91.22587379227056
1616533500,8062,6831,1217,4,10,6830,125.28661470229369,1217,84.98731662558194
1616533800,6536,5106,1317,4,109,5106,121.21155072463769,1317,94.36356314857002
1616534100,9052,7595,1452,0,5,7594,131.67453478623497,1452,93.54030348943978
1616534400,7124,5914,1198,2,10,5910,123.62225827975199,1198,84.70439774624366
1616534700,8052,6650,1293,2,107,6646,112.62615946935512,1293,92.87008275328692
1616535000,8998,7622,1370,0,6,7619,136.32570980443677,1370,91.5747119221411
1616535300,8032,6783,1239,1,9,6782,132.47683876437594,1239,94.40076607479152
1616535600,6517,5119,1290,2,106,5119,121.39066878296578,1290,91.42528023255814
1616535900,9184,7693,1485,0,6,7692,130.78527277257737,1485,87.7922261503928
1616536200,7117,5808,1297,2,10,5805,123.87641998277354,1297,90.74472539193007
1616536500,8174,6698,1366,2,108,6694,112.04806545662798,1366,87.77845680819908
1616536800,8988,7588,1392,2,6,7586,133.29045402715482,1392,91.8759652777778
1616537100,8067,6845,1211,2,9,6844,125.02610498246644,1211,85.87787682356179
1616537400,6522,5101,1312,3,106,5101,121.94230340456113,1312,92.05102311991868
1616537700,9060,7648,1406,1,5,7647,131.51193383026055,1406,90.72741038406824
1616538000,7125,5940,1176,1,8,5937,123.54975616192242,1176,83.94584878117914
1616538300,8041,6638,1295,2,106,6634,112.69402914280012,1295,92.46979781209775
1616538600,8977,7536,1435,1,5,7534,132.145968719582,1435,93.97098164924526
1616538900,8092,6906,1176,1,9,6905,124.81053999517277,1176,85.39067474489791
1616539200,6488,5202,1178,2,106,5202,120.8646114955789,1178,85.7551752971138
1616539500,9084,7765,1310,3,6,7750,135.46889589247309,1310,89.74593117048344
1616539800,7110,5996,1103,1,10,5982,128.87112194918066,1102,92.6108555656383
1616540100,8053,6678,1266,3,106,6674,112.49422055738687,1266,92.9242708004212
1616540400,8969,7630,1326,8,5,7628,133.0670406615983,1326,87.3904157868275
1616540700,8063,6913,1139,1,10,6912,125.71092701099569,1139,82.428751975417
1616541000,6525,5154,1263,1,107,5154,121.67504692148529,1263,92.22927223541838
1616541300,9059,7693,1354,2,10,7692,131.8535289261568,1354,89.08575467749894
1616541600,7122,5980,1131,1,10,5976,124.19859872824654,1131,82.7291833185971
1616541900,8039,6736,1196,2,105,6732,113.65067694097854,1196,87.73270903010048
1616542200,8979,7613,1361,0,5,7611,132.938502978146,1361,91.38537607151605
1616542500,8065,6896,1160,1,8,6895,125.61183720086996,1160,83.43349497126435
1616542800,6480,5196,1178,1,105,5196,121.94324592635367,1178,86.78174221844945
1616543100,9176,7732,1434,1,9,7731,131.5105272280429,1434,85.64318886564385
1616543400,7121,5954,1156,1,10,5951,123.82834711253025,1156,84.38825403690879
1616543700,8175,6755,1313,1,106,6751,112.35254194440381,1313,86.62033206397562
