bin_timestamp,num_tr,target_ix,target_no_ix,no_target_ix,no_target_no_ix,target_ix_rtt_count,target_ix_rtt_avg,target_no_ix_rtt_count,target_no_ix_rtt_avg
1523264100,9034,9007,24,1,2,9004,70.25996098030504,24,116.05436111111108
1523264400,8768,8739,27,0,2,8731,76.28123027144682,27,152.63586419753088
1523264700,6837,6814,21,1,1,6811,71.6543028434395,21,84.48220634920635
1523265000,9125,9083,35,0,7,9082,70.04755369595549,35,149.72175238095238
1523265300,8586,8531,50,0,5,8530,76.62840636967563,50,141.44972
1523265600,6722,6676,41,0,5,6674,71.89769795724705,41,112.72432520325204
1523265900,9010,8962,45,0,3,8959,69.86097289504048,45,127.43042962962963
1523266200,8759,8710,46,0,3,8702,75.93968608748965,46,147.3118695652174
1523266500,6839,6796,42,0,1,6794,71.42214446570503,42,118.09211904761904
1523266800,9110,9064,40,2,4,9063,70.61459351208183,40,136.70071666666672
1523267100,8547,8485,52,1,9,8484,76.25232091780616,52,141.19081089743594
1523267400,6700,6655,41,1,3,6653,71.32449904804827,41,122.95587804878048
1523267700,9068,9018,46,0,4,9014,69.51907022409574,46,124.59054710144923
1523268000,8745,8697,47,0,1,8690,74.89425101649402,47,143.5216312056738
1523268300,6814,6769,42,1,2,6767,72.12038150829999,42,124.69525396825397
1523268600,9114,9068,42,0,4,9067,69.77020863203583,42,135.46068253968255
1523268900,8587,8529,51,0,7,8528,75.89319561053779,51,137.20001960784316
1523269200,6729,6679,41,0,9,6677,71.14399850232132,41,113.5335975609756
1523269500,9002,8952,47,1,2,8948,69.71880304723591,47,123.97063120567375
1523269800,8766,8716,46,0,4,8709,75.42739130018757,46,145.62584782608693
1523270100,6847,6802,40,1,4,6800,70.87002889705909,40,117.44077499999999
1523270400,9117,9072,43,0,2,9071,69.68784942858241,43,138.70874418604646
1523270700,8542,8486,51,0,5,8485,75.99133753682979,51,146.39530718954242
1523271000,6720,6674,42,1,3,6672,70.9842304406476,42,109.31737301587302
1523271300,9044,8993,46,2,3,8989,69.55516657396072,46,128.9566014492754
1523271600,8767,8711,55,0,1,8704,75.40698010493259,55,139.21876060606058
1523271900,6824,6777,45,0,2,6775,71.16119567035669,45,97.44037777777775
1523272200,9127,9079,44,0,4,9078,70.11198296247368,44,122.73915151515153
1523272500,8593,8526,57,0,10,8525,76.02046424242417,57,130.50589473684212
1523272800,6709,6661,41,1,6,6659,71.01996903939545,41,114.39072357723572
1523273100,9021,8972,46,0,3,8969,69.38244700263868,46,125.2863115942029
1523273400,8749,8688,53,0,8,8682,75.36269659448689,53,134.15893710691824
1523273700,6864,6823,39,0,2,6820,70.94970669599249,39,105.07373504273505
1523274000,9099,9028,68,0,3,9027,69.39986350208639,68,125.01350735294115
1523274300,8544,8473,65,0,6,8472,76.03419194601858,65,124.87463589743591
1523274600,6702,6653,43,1,5,6651,71.13711810254043,43,112.32069379844961
1523274900,9076,9019,49,0,8,9016,69.27800831854488,49,129.06447619047617
1523275200,8744,8681,59,1,3,8676,75.40755353849718,59,139.43780225988698
1523275500,6837,6793,42,0,2,6791,71.32702554852013,42,110.57985714285712
1523275800,9114,9059,51,0,4,9058,70.096340288511,51,126.74264705882355
1523276100,8595,8529,61,0,5,8528,76.17483317698562,61,134.4683879781421
1523276400,6715,6665,41,2,7,6663,71.12540379708847,41,116.3083414634146
1523276700,9016,8961,48,1,6,8958,69.59444133735218,48,109.25356249999999
1523277000,8755,8713,37,2,3,8705,75.29954771204264,37,153.6718828828829
1523277300,6863,6830,25,0,8,6828,70.96985622925204,25,119.08821333333336
1523277600,9102,9066,30,2,4,9065,69.78851614267336,30,134.60516666666666
1523277900,8537,8460,70,1,6,8459,76.47749393151271,70,99.83616190476187
1523278200,6711,6683,21,1,6,6681,71.22835827969843,21,111.91388888888886
1523278500,9048,9008,34,0,6,9004,69.94795833333312,34,139.7241568627451
1523278800,8754,8711,41,1,1,8704,75.13769328278187,41,154.12899186991868
1523279100,6842,6809,29,1,3,6807,71.28558456980554,29,84.86718390804597
1523279400,9113,9048,60,0,5,9047,70.38355765262901,60,94.94494444444442
1523279700,8592,8529,57,2,4,8528,76.48345137586,57,117.65598830409354
1523280000,6704,6669,30,2,3,6667,70.94979868506564,30,102.88953333333332
1523280300,9031,8947,77,1,6,8944,69.92899959004187,77,93.21229004329001
1523280600,8741,8672,63,1,5,8664,75.36776704370585,63,112.54659788359787
1523280900,6873,6842,26,1,4,6840,71.44753779239772,26,90.2048717948718
1523281200,9118,9081,33,2,2,9080,70.01368834434645,33,139.278898989899
1523281500,8533,8479,50,0,4,8478,77.29308752064183,50,135.3865333333333
1523281800,6709,6681,24,1,3,6679,71.80144672356171,24,98.77765277777776
1523282100,9069,9012,52,2,3,9009,69.49829871979885,52,113.05371474358975
1523282400,8748,8672,73,0,3,8665,76.41036153106354,72,102.58648148148148
1523282700,6854,6826,23,0,5,6824,71.36550190504107,23,105.07640579710146
1523283000,9096,9009,80,1,6,9008,70.1702565127299,80,81.60738749999999
1523283300,8590,8524,57,1,8,8523,76.36115679142688,57,116.93238596491227
1523283600,6719,6692,22,1,4,6690,71.31800388639776,22,107.69265151515152
1523283900,9027,8986,35,0,6,8983,69.43456625477783,35,135.23426666666668
1523284200,8744,8702,40,0,2,8694,75.85529261559701,40,151.77255000000002
1523284500,6868,6840,22,0,6,6838,71.64681337135609,22,100.21343939393937
1523284800,9112,9072,32,0,8,9071,70.01311009444038,32,146.87457291666664
1523285100,8539,8492,42,0,5,8491,76.46352029599929,42,140.4465873015873
1523285400,6702,6679,22,0,1,6677,71.0541111277521,22,109.6128787878788
1523285700,9076,9035,34,2,5,9032,69.14766771848242,34,145.14610784313726
1523286000,8744,8679,61,0,4,8671,74.60275172029363,61,183.51501639344266
1523286300,6828,6778,46,0,4,6776,71.373784607438,46,168.2785724637681
1523286600,9120,9061,55,0,4,9060,69.85807899190542,55,177.9284242424242
1523286900,8601,8520,71,1,9,8519,75.75872850882331,71,186.46614788732396
1523287200,6707,6650,51,2,4,6648,70.22554359707183,51,188.09291503267977
1523287500,9029,8969,55,1,4,8965,69.84457648261791,55,176.01224848484844
1523287800,8735,8665,65,1,4,8658,74.73669126819145,65,174.51853333333327
1523288100,6882,6828,47,2,5,6826,70.85016621496241,47,168.87599645390068
1523288400,9105,9051,52,0,2,9050,69.45502631675886,52,179.01059615384614
1523288700,8526,8449,66,2,9,8448,76.05476943260763,66,173.29090404040403
1523289000,6693,6639,46,3,5,6637,70.69825184571347,46,170.16064130434785
1523289300,9061,9000,56,1,4,8996,68.80437485178601,56,176.64814880952378
1523289600,8753,8680,66,0,7,8673,74.50524387947286,66,173.58454040404035
1523289900,6829,6778,47,0,4,6776,70.98360000983885,47,168.32138297872342
1523290200,9107,9045,58,0,4,9044,69.7584985257258,58,165.406316091954
1523290500,8597,8504,80,1,12,8503,75.51110404171082,80,173.8513041666667
1523290800,6705,6647,47,2,9,6645,70.71263503887633,47,165.29620567375892
1523291100,9036,8968,59,1,8,8965,69.30804054656969,59,174.05249717514118
1523291400,8737,8657,75,0,5,8649,74.62435943461689,75,167.50070222222223
1523291700,6868,6814,47,0,7,6812,70.83546070659614,47,169.71744680851057
1523292000,9094,9034,53,2,5,9033,69.34517552308232,53,178.2958490566038
1523292300,8546,8466,71,2,7,8464,75.88352351134216,71,166.73551643192482
1523292600,6699,6648,45,0,6,6646,70.71003232520827,45,195.5439629629629
1523292900,9065,9009,54,0,2,9006,69.16420978606844,54,174.87211111111105
1523293200,8749,8687,61,0,1,8679,74.90322448822829,61,183.7284043715846
1523293500,6823,6769,49,1,4,6767,71.12020939855176,49,166.590231292517
1523293800,9124,9064,57,1,2,9063,69.90805612563886,57,170.40997953216373
1523294100,8598,8523,66,2,7,8522,75.74614961276706,66,173.01175252525235
1523294400,6707,6661,44,0,2,6659,70.77883516043447,44,174.35660606060603
1523294700,9013,8943,60,3,7,8940,69.79481060775541,60,163.42635000000004
1523295000,8735,8659,70,2,4,8650,74.63029075144532,70,165.20329999999998
1523295300,6872,6819,48,0,5,6817,71.32761923622309,48,166.4878645833333
1523295600,9108,9045,60,1,2,9044,70.09115150007368,60,163.90269722222223
1523295900,8550,8476,68,0,6,8475,75.84315850540796,68,171.88842156862754
1523296200,6704,6655,46,2,1,6653,71.21133997194238,46,171.61468115942037
1523296500,9077,9015,56,0,6,9012,69.77944030181978,56,170.3683988095238
1523296800,8750,8685,62,1,2,8677,75.2045208789521,62,181.79793010752684
1523297100,6830,6775,48,0,7,6773,71.63481106353633,48,171.5493402777778
1523297400,9114,9054,59,0,1,9053,69.86505839684823,59,165.30364689265545
1523297700,8576,8505,68,0,3,8504,76.0085854695832,68,170.63647549019603
1523298000,6712,6660,47,1,4,6658,71.16451306698706,47,168.99635815602838
1523298300,9023,8964,57,0,2,8960,69.73302140997028,57,177.63176608187135
1523298600,8757,8682,71,0,4,8675,75.0401441690679,71,167.94522065727696
1523298900,6873,6814,54,0,5,6812,70.99835361616744,54,162.84334567901237
1523299200,9125,9068,55,0,2,9067,69.91253231498851,55,176.8409090909091
1523299500,8535,8463,67,2,3,8462,75.76869451666263,67,173.54477114427857
1523299800,6691,6646,44,0,1,6644,71.17306093216943,44,174.64865909090906
1523300100,9085,9024,57,1,3,9021,69.44279508923609,57,173.00694736842107
1523300400,8728,8664,62,0,2,8656,75.20025217575487,62,186.3180053763441
1523300700,6851,6797,46,1,7,6795,71.32330493009552,46,172.95272463768114
1523301000,9113,9056,54,0,3,9055,69.63656616970341,54,175.53432098765427
1523301300,8592,8517,69,0,6,8516,76.6449298770943,69,170.36957487922703
1523301600,6692,6640,46,1,5,6638,71.5144042382244,46,176.65905434782607
1523301900,9007,8944,52,1,10,8941,69.7429337508859,52,178.2381346153847
1523302200,8750,8681,63,1,5,8673,75.19084213459371,63,182.400544973545
1523302500,6823,6675,92,6,50,6673,70.64871082471652,92,169.14413043478262
1523302800,8890,5762,1578,140,1410,5761,63.911194005670446,1578,100.97869550063369
1523303100,8362,4770,2510,119,963,4769,69.27381729223474,2510,106.72907589641427
1523303400,6578,3730,2414,75,359,3728,62.96583628397693,2414,94.5110900303786
1523303700,8968,5342,3224,54,348,5339,61.67126034837997,3223,93.42210083772882
1523304000,8683,5139,3316,14,214,5133,67.42083761932606,3313,98.30903843445017
1523304300,6774,3925,2768,0,81,3924,62.829364169214784,2767,93.23578303818822
1523304600,9007,5466,3465,4,72,5465,60.8231810491002,3465,94.79199494949482
1523304900,8526,5037,3402,2,85,5036,67.80327015488483,3402,100.46795267489733
1523305200,6662,3899,2699,0,64,3897,62.74931960482404,2699,95.97176725947875
1523305500,8917,5366,3488,1,62,5363,60.41464485051902,3488,93.74631560588689
1523305800,8685,5197,3415,0,73,5191,66.52904045463289,3413,99.07529187420651
1523306100,6832,3922,2851,2,57,3921,62.75214864405344,2850,93.2453718128654
1523306400,9010,5319,3626,4,61,5318,60.697573837282235,3626,94.44041528773657
1523306700,8464,4925,3490,2,47,4925,66.09358253807095,3489,100.12322470621937
1523307000,6664,3818,2808,0,38,3816,62.51841968029349,2808,94.20926614434931
1523307300,8964,5306,3606,3,49,5303,59.58621635552207,3606,92.28858430393802
1523307600,8701,5055,3588,0,58,5050,65.24994541254112,3585,97.48898224081805
1523307900,6802,3843,2901,9,49,3842,61.81613061773392,2900,92.54719862068947
1523308200,9031,5377,3600,2,52,5376,60.48432254464286,3600,91.99002472222224
1523308500,8517,4999,3472,1,45,4998,66.27773819527813,3471,97.96409252856995
1523308800,6682,3879,2783,0,20,3877,62.22100098873688,2783,93.58295622230197
1523309100,8940,5321,3576,4,39,5318,59.97193653629191,3576,91.55074743661432
1523309400,8693,5113,3535,0,45,5107,65.98162570980996,3533,95.69537527125227
1523309700,6847,3927,2896,0,24,3926,62.10188941246381,2895,90.79974133563606
1523310000,9042,5450,3529,3,60,5449,59.68943154707284,3529,92.84513936903748
1523310300,8493,5051,3391,0,51,5050,66.74662122112207,3391,98.8855484124647
1523310600,6670,3905,2726,2,37,3903,61.86185476983524,2726,93.67200464661279
1523310900,9007,5419,3533,4,51,5415,60.13125500153909,3533,90.96079667893228
1523311200,8718,5181,3481,0,56,5176,66.18030267903127,3479,97.1698613107215
1523311500,6809,3957,2823,1,28,3956,62.5462035726323,2822,92.55626293408922
1523311800,9047,5465,3531,3,48,5464,60.332326287213625,3531,93.10446502407257
1523312100,8548,5082,3419,0,47,5081,66.50005566489533,3419,99.50179648045213
1523312400,6684,3951,2705,2,26,3949,62.17753764666166,2705,94.02121996303151
1523312700,8961,5387,3535,1,38,5384,60.3098523712235,3535,91.3014942008487
1523313000,8727,5199,3478,2,48,5193,65.62697836831622,3476,96.6807215669349
1523313300,6836,3980,2828,1,27,3978,62.70787770236278,2827,92.65724702275664
1523313600,9048,5476,3523,1,48,5475,60.18815296803621,3523,92.7504805563444
1523313900,8512,5046,3412,1,53,5045,66.19863673604216,3412,98.33126792692467
1523314200,6680,3940,2714,1,25,3937,62.7485093980187,2714,94.24124551707199
1523314500,9003,5357,3568,8,70,5353,59.88482318326142,3568,91.00333991965623
1523314800,8718,5207,3455,0,56,5202,66.27301419325909,3453,97.17849749010549
1523315100,6793,3936,2825,0,32,3935,62.15679923761108,2824,92.84828741737489
1523315400,9063,5485,3536,1,41,5484,59.80982035618759,3536,94.0244600773
1523315700,8530,5070,3405,3,52,5069,66.85302962451483,3405,98.8654823788548
1523316000,6683,3943,2714,0,26,3941,61.62515148439465,2714,94.08416715794637
1523316300,8992,5438,3433,6,115,5434,61.00009676726769,3433,90.49946271482682
1523316600,8724,6063,2543,10,108,6057,69.48250877772278,2542,94.57292355100982
1523316900,6829,5134,1660,1,34,5133,69.50705763361242,1659,82.48084468555366
1523317200,9088,7389,1599,1,99,7388,68.28272072956116,1599,84.98455607671475
1523317500,8498,6946,1476,2,74,6945,75.17120698344137,1476,87.41665560072278
1523317800,6691,5512,1152,2,25,5510,71.17820084694509,1152,80.61647048611098
1523318100,9029,7633,1324,0,72,7630,69.57028034076016,1324,77.4045425478348
