p,dependencies,identifier
0.06471516716889081,1,61874
0.06485865977902137,1,33130
0.06500215238915195,1,136515
0.06514564499928253,1,45302
0.06528913760941311,1,23884
0.0654326302195437,1,20545
0.06557612282967427,1,395597
0.06571961543980485,1,9526
0.06586310804993543,1,36324
0.066006600660066,1,42947
0.06615009327019658,1,270414
0.06629358588032716,1,198853
0.06643707849045774,1,8808
0.06658057110058832,1,59
0.0667240637107189,1,201178
0.06686755632084948,1,266302
0.06701104893098006,1,30058
0.06715454154111063,1,25615
0.0672980341512412,1,17457
0.06744152676137179,1,14061
0.06758501937150237,1,47381
0.06772851198163295,1,262819
0.06787200459176353,1,264397
0.0680154972018941,1,51269
0.06815898981202469,1,48096
0.06830248242215525,1,55259
0.06844597503228583,1,266269
0.06858946764241641,1,24547
0.06873296025254699,1,11363
0.06887645286267757,1,28216
0.06901994547280815,1,45996
0.06916343808293873,1,38095
0.06930693069306931,1,28375
0.06945042330319988,1,52908
0.06959391591333046,1,28360
0.06973740852346104,1,15725
0.06988090113359162,1,327952
0.0700243937437222,1,264750
0.07016788635385278,1,60091
0.07031137896398336,1,14007
0.07045487157411394,1,328114
0.0705983641842445,1,209014
0.07074185679437509,1,60051
0.07088534940450567,1,265157
0.07102884201463625,1,31319
0.07117233462476683,1,28832
0.0713158272348974,1,47438
0.07145931984502799,1,3714
0.07160281245515857,1,268617
0.07174630506528913,1,264293
0.07188979767541971,1,28996
0.07203329028555029,1,394895
0.07217678289568087,1,268355
0.07232027550581145,1,43171
0.07246376811594203,1,51653
0.07260726072607261,1,48474
0.07275075333620319,1,43700
0.07289424594633376,1,24645
0.07303773855646434,1,15009
0.07318123116659492,1,133075
0.0733247237767255,1,139721
0.07346821638685608,1,200675
0.07361170899698666,1,134761
0.07375520160711724,1,10206
0.07389869421724782,1,8103
0.07404218682737838,1,18283
0.07418567943750896,1,31679
0.07432917204763954,1,213220
0.07447266465777012,1,11831
0.0746161572679007,1,47886
0.07475964987803128,1,42455
0.07490314248816186,1,24877
0.07504663509829244,1,5726
0.07519012770842301,1,262766
0.07533362031855359,1,196750
0.07547711292868417,1,42571
0.07562060553881475,1,32524
0.07576409814894533,1,30336
