p,mean_hege,identifier
0.0,0.1,138024
0.0002907822041291073,0.1,262815
0.0005815644082582146,0.1,197580
0.0008723466123873219,0.1,42477
0.0011631288165164292,0.1,42504
0.0014539110206455365,0.1,53066
0.0017446932247746438,0.1,37650
0.002035475428903751,0.1,29555
0.0023262576330328583,0.1,54329
0.002617039837161966,0.1,42763
0.002907822041291073,0.1,45300
0.00319860424542018,0.1,39072
0.0034893864495492877,0.1,15954
0.003780168653678395,0.1,209141
0.004070950857807502,0.1,265462
0.004361733061936609,0.1,36902
0.004652515266065717,0.1,51847
0.004943297470194824,0.1,17987
0.005234079674323932,0.1,31638
0.0055248618784530384,0.1,53410
0.005815644082582146,0.1,27367
0.0061064262867112536,0.1,50060
0.00639720849084036,0.1,262988
0.006687990694969468,0.1,266413
0.006978772899098575,0.1,29084
0.007269555103227682,0.1,59813
0.00756033730735679,0.1,8469
0.007851119511485897,0.1,47117
0.008141901715615005,0.1,262594
0.008432683919744112,0.1,271201
0.008723466123873218,0.1,12663
0.009014248328002326,0.10021413843398279,133748
0.009305030532131433,0.10144927536231885,263793
0.00959581273626054,0.10185185185185185,396879
0.009886594940389648,0.10204081632653061,16211
0.010177377144518756,0.10204081632653061,56042
0.010468159348647864,0.10294117647058823,397285
0.01075894155277697,0.10344827586206896,63107
0.011049723756906077,0.10348837209302326,55264
0.011340505961035184,0.10390624999999999,6681
0.011631288165164292,0.10416666666666667,43588
0.0119220703692934,0.10526315789473684,3599
0.012212852573422507,0.10526315789473684,266034
0.012503634777551615,0.10526315789473684,263114
0.01279441698168072,0.10526315789473684,29712
0.013085199185809828,0.10526315789473684,263861
0.013375981389938936,0.10526315789473684,32881
0.013666763594068043,0.10555555555555556,204680
0.01395754579819715,0.10555555555555556,38757
0.014248328002326258,0.10616438356164383,11123
0.014539110206455364,0.10636406540037047,32708
0.014829892410584472,0.10638297872340426,56197
0.01512067461471358,0.10668563300142248,200845
0.015411456818842687,0.10710194730813287,6682
0.015702239022971794,0.10714285714285714,262972
0.0159930212271009,0.10714285714285714,269263
0.01628380343123001,0.10714285714285714,271355
0.016574585635359115,0.10869565217391304,196638
0.016865367839488225,0.10882352941176471,29687
0.01715615004361733,0.10910780021915067,60051
0.017446932247746436,0.11016949152542373,395088
0.017737714451875546,0.11060606060606061,17579
0.01802849665600465,0.1111111111111111,62807
0.01831927886013376,0.1111111111111111,44546
0.018610061064262867,0.1111111111111111,46860
0.018900843268391976,0.1111111111111111,42896
0.01919162547252108,0.1111111111111111,43658
0.019482407676650187,0.1111111111111111,196610
0.019773189880779297,0.1111111111111111,41082
0.020063972084908403,0.1111111111111111,2721
0.020354754289037512,0.1111111111111111,198611
0.020645536493166618,0.1111111111111111,197078
0.020936318697295727,0.1111111111111111,37254
0.021227100901424833,0.1111111111111111,59516
0.02151788310555394,0.1111111111111111,35444
0.021808665309683048,0.1111111111111111,38148
0.022099447513812154,0.1111111111111111,35237
0.022390229717941263,0.1111111111111111,199231
0.02268101192207037,0.1111111111111111,13994
0.022971794126199478,0.1111111111111111,268253
0.023262576330328584,0.1111111111111111,210021
0.02355335853445769,0.1111111111111111,24186
0.0238441407385868,0.1111111111111111,7265
0.024134922942715905,0.1111111111111111,11693
0.024425705146845014,0.1111111111111111,35368
0.02471648735097412,0.1111111111111111,327802
0.02500726955510323,0.1111111111111111,11834
0.025298051759232335,0.1111111111111111,39832
0.02558883396336144,0.1111111111111111,35067
0.02587961616749055,0.1111111111111111,38008
0.026170398371619656,0.1111111111111111,17226
0.026461180575748765,0.1111111111111111,48685
0.02675196277987787,0.1111111111111111,264564
0.027042744984006977,0.1111111111111111,18779
0.027333527188136086,0.1111111111111111,394354
0.027624309392265192,0.1111111111111111,21140
0.0279150915963943,0.1111111111111111,200187
0.028205873800523407,0.1111111111111111,266428
0.028496656004652517,0.1111111111111111,17888
0.028787438208781622,0.1111111111111111,4833
0.02907822041291073,0.1111111111111111,42512
0.029369002617039838,0.1111111111111111,7632
0.029659784821168943,0.1111111111111111,200899
0.029950567025298053,0.1111111111111111,60212
0.03024134922942716,0.1111111111111111,262764
0.030532131433556268,0.1111111111111111,983
0.030822913637685374,0.1111111111111111,56690
0.03111369584181448,0.11206896551724138,30916
0.03140447804594359,0.1125,28327
0.031695260250072695,0.1125,200023
0.0319860424542018,0.1130952380952381,61071
0.03227682465833091,0.11428571428571428,41697
0.03256760686246002,0.11428571428571428,135345
0.032858389066589125,0.11538461538461539,263527
0.03314917127071823,0.11538461538461539,37611
0.033439953474847336,0.11538461538461539,140454
0.03373073567897645,0.11666666666666667,8014
0.034021517883105555,0.11688311688311688,19994
0.03431230008723466,0.11764705882352941,204035
0.03460308229136377,0.11764705882352941,133724
0.03489386449549287,0.11764705882352941,137020
0.035184646699621985,0.11764705882352941,21694
0.03547542890375109,0.11764705882352941,3331
0.0357662111078802,0.11764705882352941,11195
0.0360569933120093,0.11764705882352941,24198
0.036347775516138416,0.11764705882352941,271722
0.03663855772026752,0.11764705882352941,266934
0.03692933992439663,0.11764705882352941,10578
0.03722012212852573,0.11764705882352941,131314
0.03751090433265484,0.11764705882352941,41847
0.03780168653678395,0.11764705882352941,31221
0.03809246874091306,0.11797752808988764,149994
0.03838325094504216,0.11851851851851852,40443
0.03867403314917127,0.11868131868131869,131178
0.038964815353300375,0.11931818181818182,27796
0.03925559755742949,0.12,266302
0.039546379761558594,0.12,271208
0.0398371619656877,0.12,266995
0.040127944169816805,0.12,30094
0.04041872637394592,0.12,269194
0.040709508578075024,0.12,51333
0.04100029078220413,0.12,44974
0.041291072986333235,0.12,39892
0.04158185519046234,0.1202651515151515,134012
0.041872637394591454,0.12078853046594983,5662
0.04216341959872056,0.12118883113590263,9534
0.042454201802849666,0.12121212121212122,50128
0.04274498400697877,0.12121212121212122,206078
0.04303576621110788,0.12195121951219512,269250
0.04332654841523699,0.12195121951219512,263509
0.043617330619366096,0.12222222222222222,7660
0.0439081128234952,0.1225,56786
0.04419889502762431,0.12263245848326947,45102
0.04448967723175341,0.12302161436008399,55081
0.044780459435882526,0.12373737373737373,52720
0.04507124164001163,0.12373737373737373,23486
0.04536202384414074,0.125,203929
0.045652806048269844,0.125,51184
0.045943588252398956,0.125,2688
0.04623437045652806,0.125,265075
0.04652515266065717,0.125,17771
0.046815934864786274,0.125,34757
0.04710671706891538,0.125,33392
0.04739749927304449,0.125,48921
0.0476882814771736,0.125,265147
0.047979063681302704,0.125,263411
0.04826984588543181,0.125,52639
0.048560628089560916,0.125,266470
0.04885141029369003,0.125,42087
0.049142192497819134,0.125,267452
0.04943297470194824,0.125,11178
0.049723756906077346,0.125,205216
0.05001453911020646,0.125,269673
0.050305321314335565,0.125,63296
0.05059610351846467,0.125,393626
0.050886885722593776,0.125,394284
0.05117766792672288,0.125,141831
0.051468450130851995,0.125,64260
0.0517592323349811,0.125,136741
0.052050014539110206,0.125,21217
0.05234079674323931,0.125,204020
0.05263157894736842,0.125,34636
0.05292236115149753,0.125,268029
0.05321314335562664,0.125,265330
0.05350392555975574,0.125,19261
0.05379470776388485,0.125,49666
0.054085489968013954,0.125,51519
0.05437627217214307,0.125,63731
0.05466705437627217,0.125,52665
0.05495783658040128,0.125,198949
0.055248618784530384,0.125,61758
0.0555394009886595,0.125,29062
0.0558301831927886,0.125,53093
0.05612096539691771,0.125,267828
0.056411747601046815,0.125,43376
0.05670252980517592,0.125,12739
0.05699331200930503,0.125,42104
0.05728409421343414,0.125,20516
0.057574876417563245,0.125,141536
0.05786565862169235,0.125,35539
0.05815644082582146,0.125,264525
0.05844722302995057,0.125,52527
0.058738005234079675,0.125,37101
0.05902878743820878,0.125,267224
0.05931956964233789,0.125,268257
0.059610351846467,0.125,50705
0.059901134050596105,0.125,24337
0.06019191625472521,0.125,42337
0.06048269845885432,0.125,24151
0.06077348066298342,0.125,8749
0.061064262867112536,0.125,263120
0.06135504507124164,0.125,53122
0.06164582727537075,0.12698412698412698,28349
0.06193660947949985,0.12729357798165136,45566
0.06222739168362896,0.1273914595299399,15009
0.06251817388775807,0.12745098039215685,58563
0.06280895609188718,0.1276422764227642,11854
0.06309973829601628,0.1276595744680851,267219
0.06339052050014539,0.12797619047619047,17668
0.0636813027042745,0.12815860215053765,38001
0.0639720849084036,0.12891113892365455,13614
0.0642628671125327,0.1290204678362573,4574
0.06455364931666183,0.12916666666666665,8676
0.06484443152079093,0.12962962962962962,42742
0.06513521372492004,0.12962962962962962,44579
0.06542599592904914,0.13043478260869565,263945
0.06571677813317825,0.13043478260869565,52993
0.06600756033730736,0.13043478260869565,10397
0.06629834254143646,0.13043478260869565,8659
0.06658912474556557,0.13043478260869565,267641
0.06687990694969467,0.13043478260869565,208924
0.06717068915382379,0.13095238095238096,59815
0.0674614713579529,0.13157894736842105,603
0.067752253562082,0.1318840579710145,24489
0.06804303576621111,0.13251366120218577,35913
0.06833381797034022,0.13276143790849673,55720
0.06862460017446932,0.13333333333333333,47927
0.06891538237859843,0.13333333333333333,8943
0.06920616458272753,0.13333333333333333,24776
0.06949694678685664,0.13333333333333333,30936
0.06978772899098575,0.13333333333333333,6954
0.07007851119511486,0.13333333333333333,204672
0.07036929339924397,0.13333333333333333,63270
0.07066007560337308,0.13333333333333333,4796
0.07095085780750218,0.13333333333333333,217
0.07124164001163129,0.13333333333333333,30176
0.0715324222157604,0.13432835820895522,56418
0.0718232044198895,0.13432835820895522,14315
0.0721139866240186,0.13513513513513514,271885
0.07240476882814771,0.13513513513513514,61292
0.07269555103227683,0.13529411764705881,19830
0.07298633323640594,0.13636363636363635,6360
0.07327711544053504,0.13636363636363635,38932
0.07356789764466415,0.13636363636363635,56207
0.07385867984879325,0.13725490196078433,263054
0.07414946205292236,0.13793103448275862,8018
0.07444024425705147,0.13793103448275862,15577
0.07473102646118057,0.13793103448275862,136030
0.07502180866530968,0.13823529411764707,23162
0.07531259086943878,0.1388888888888889,57443
0.0756033730735679,0.1388888888888889,2683
0.07589415527769701,0.13932528577453904,25615
0.07618493748182611,0.13953488372093023,19149
0.07647571968595522,0.1396103896103896,32550
0.07676650189008433,0.14,40355
0.07705728409421343,0.140625,24207
0.07734806629834254,0.14109848484848483,14904
0.07763884850247164,0.14124293785310735,20058
0.07792963070660075,0.141280353200883,39257
0.07822041291072987,0.1413934426229508,39144
0.07851119511485898,0.14285714285714285,16880
0.07880197731898808,0.14285714285714285,396431
0.07909275952311719,0.14285714285714285,37640
0.07938354172724629,0.14285714285714285,132923
0.0796743239313754,0.14285714285714285,34259
0.0799651061355045,0.14285714285714285,58495
0.08025588833963361,0.14285714285714285,15670
0.08054667054376272,0.14285714285714285,42699
0.08083745274789184,0.14285714285714285,14427
0.08112823495202094,0.14285714285714285,136306
0.08141901715615005,0.14285714285714285,59545
0.08170979936027915,0.14285714285714285,40993
0.08200058156440826,0.14285714285714285,53182
0.08229136376853737,0.14285714285714285,136493
0.08258214597266647,0.14285714285714285,44716
0.08287292817679558,0.14285714285714285,22030
0.08316371038092468,0.14285714285714285,394492
0.08345449258505379,0.14285714285714285,42010
0.08374527478918291,0.14285714285714285,268216
0.08403605699331201,0.14285714285714285,61901
0.08432683919744112,0.14285714285714285,136780
0.08461762140157023,0.14285714285714285,41124
0.08490840360569933,0.14285714285714285,140472
0.08519918580982844,0.14285714285714285,16406
0.08548996801395754,0.14285714285714285,11042
0.08578075021808665,0.14285714285714285,15930
0.08607153242221575,0.14285714285714285,35298
