p,mean_hege,identifier
0.0,0.1,53005
0.00025806451612903227,0.1,262819
0.0005161290322580645,0.1,48096
0.0007741935483870968,0.1,23673
0.001032258064516129,0.1,42852
0.0012903225806451613,0.1,60771
0.0015483870967741935,0.1,31712
0.0018064516129032257,0.1,24577
0.002064516129032258,0.1,269338
0.00232258064516129,0.1,13180
0.0025806451612903226,0.1,38740
0.002838709677419355,0.1,50459
0.003096774193548387,0.1,196881
0.0033548387096774194,0.1,3064
0.0036129032258064514,0.1,12531
0.003870967741935484,0.1,208909
0.004129032258064516,0.1,16609
0.004387096774193549,0.1,263919
0.00464516129032258,0.1,41275
0.004903225806451613,0.1,40850
0.005161290322580645,0.1,264173
0.005419354838709678,0.1,10971
0.00567741935483871,0.1,53169
0.005935483870967742,0.1,196709
0.006193548387096774,0.1,15227
0.0064516129032258064,0.1,5433
0.006709677419354839,0.1,48000
0.006967741935483871,0.1,39927
0.007225806451612903,0.1003707627118644,327952
0.007483870967741935,0.10039113428943938,262914
0.007741935483870968,0.1007936507936508,31251
0.008,0.10151515151515152,9554
0.008258064516129033,0.1016949152542373,31732
0.008516129032258065,0.1016949152542373,26854
0.008774193548387097,0.10256410256410256,9601
0.00903225806451613,0.10285714285714284,45475
0.00929032258064516,0.1037593984962406,262343
0.009548387096774193,0.10416666666666666,37280
0.009806451612903225,0.10416666666666667,147137
0.010064516129032258,0.10416666666666667,268925
0.01032258064516129,0.10416666666666667,52941
0.010580645161290323,0.10416666666666667,25035
0.010838709677419355,0.10526315789473684,269250
0.011096774193548388,0.10526315789473684,11870
0.01135483870967742,0.1053700340776612,43110
0.011612903225806452,0.10538814165620962,8103
0.011870967741935483,0.10576923076923077,267278
0.012129032258064516,0.10590277777777778,7991
0.012387096774193548,0.10606060606060605,270512
0.01264516129032258,0.10661781721103755,12252
0.012903225806451613,0.1070121951219512,16921
0.013161290322580645,0.10714285714285714,37209
0.013419354838709678,0.10714285714285714,29404
0.01367741935483871,0.10714285714285714,20950
0.013935483870967743,0.10714285714285714,263482
0.014193548387096775,0.10714285714285714,262604
